X,Y,OBJECTID,RADICADO,FECHA,HORA,DIA,PERIODO,CLASE,DIRECCION,DIRECCION_ENC,CBML,TIPO_GEOCOD,GRAVEDAD,BARRIO,COMUNA,DISENO,DIA_NOMBRE,MES,MES_NOMBRE,X_MAGNAMED,Y_MAGNAMED,LONGITUD,LATITUD
-75.5634742161631,6.24892303536966,826106,1731045,2020/11/26 00:00:00+00,10:20:00,26,2020,Choque,CR 45 CL 52,CR  045   052  000 00000,1019,Malla vial,SOLO DAÑOS,La Candelaria,La Candelaria,Interseccion,JUEVES   ,11,NOVIEMBRE ,835535.02,1182997.53,-75.56347422,6.24892304
-75.5770514967043,6.19035547047144,826107,1727817,2020/10/29 00:00:00+00,08:30:00,29,2020,Otro,CR 43 A CL 16  Sur,CR  043 A  S 016  000 00000,0,Malla vial,CON HERIDOS,Santa María de los Ángeles,El Poblado,Lote o Predio,JUEVES   ,10,OCTUBRE   ,834032.02,1176519.17,-75.5770515,6.19035547
-75.7038158742467,6.22180566397042,826108,1716505,2020/06/16 00:00:00+00,03:30:00,16,2020,Choque,CL 7 CR 5,CL  007   005  000 00000,,No Ubicada,CON HERIDOS,Sin Inf,Sin Inf,Tramo de via,MARTES   ,06,JUNIO     ,820000,1180000,-75.70381587,6.22180566
-75.5514029806865,6.27318378293328,826109,1706752,2020/02/06 00:00:00+00,10:30:00,06,2020,Atropello,CR 42 A CL 81,CR  042 A   081  000 00000,303,Malla vial,CON HERIDOS,Campo Valdés No. 2,Manrique,Tramo de via,JUEVES   ,02,FEBRERO   ,836871.1,1185681.12,-75.55140298,6.27318378
-75.620578716185,6.25068054947524,826110,1708155,2020/02/14 00:00:00+00,12:30:00,14,2020,Choque,CL 38 CR 108,CL  038   108  000 00000,1310,Malla vial,SOLO DAÑOS,Veinte de Julio,San Javier,Tramo de via,VIERNES  ,02,FEBRERO   ,829214.22,1183192.26,-75.62057872,6.25068055
-75.5848826930159,6.24787803197992,826111,1728818,2020/11/05 00:00:00+00,10:30:00,05,2020,Choque,CR 67 CL 43,CR  067   043  000 00000,1104,Malla vial,SOLO DAÑOS,San Joaquín,Laureles Estadio,Interseccion,JUEVES   ,11,NOVIEMBRE ,833165.34,1182881.98,-75.58488269,6.24787803
-75.6449699260906,6.17485524975342,826112,1727109,2020/10/23 00:00:00+00,07:30:00,23,2020,Choque,CR 63 CL 55,CR  063   055  000 00000,8000,Malla vial aproximada: CR 63-54,CON HERIDOS,Cabecera San Antonio de Prado,Corregimiento de San Antonio de Prado,Tramo de via,VIERNES  ,10,OCTUBRE   ,826513.13,1174805.29,-75.64496993,6.17485525
-75.5782652574072,6.21701723694079,826113,1711502,2020/03/10 00:00:00+00,03:55:00,10,2020,Choque,CR 50 CL 14,CR  050   014  000 00000,1504,Malla vial,SOLO DAÑOS,Santa Fé,Guayabal,Tramo de via,MARTES   ,03,MARZO     ,833897.73,1179468.33,-75.57826526,6.21701724
-75.5524141377959,6.24711081782207,826114,1716585,2020/06/16 00:00:00+00,09:20:00,16,2020,Choque,CL 57 CR 33,CL  057   033  000 00000,808,Malla vial,SOLO DAÑOS,Enciso,Villa Hermosa,Tramo de via,MARTES   ,06,JUNIO     ,836759.25,1182797.09,-75.55241414,6.24711082
-75.597250018364,6.24719893107199,826115,1702756,2020/01/06 00:00:00+00,11:10:00,06,2020,Caida Ocupante,TV 39 B CR 77,TV  039 B   077  000 00000,1108,Malla vial,CON HERIDOS,Laureles,Laureles Estadio,Tramo de via,LUNES    ,01,ENERO     ,831796.41,1182806.93,-75.59725002,6.24719893
-75.5770714086879,6.26648003397164,826116,1724291,2020/09/24 00:00:00+00,09:20:00,24,2020,Choque,CR 65 CL 67,CR  065   067  000 00000,701,Malla vial,SOLO DAÑOS,Universidad Nacional,Robledo,Ciclo Ruta,JUEVES   ,09,SEPTIEMBRE,834030.01,1184939.59,-75.57707141,6.26648003
-75.7038158742467,6.22180566397042,826117,1717720,2020/07/02 00:00:00+00,06:00:00,02,2020,Atropello,CL 999 CR 999,CL  999   999  000 00000,0,No Ubicada,CON HERIDOS,Sin Inf,Sin Inf,Tramo de via,JUEVES   ,07,JULIO     ,820000,1180000,-75.70381587,6.22180566
-75.7038158742467,6.22180566397042,826118,1702428,2020/01/02 00:00:00+00,05:00:00,02,2020,Choque,CL 999 CR 999,CL  999   999  000 00000,0,No Ubicada,SOLO DAÑOS,Sin Inf,Sin Inf,Puente,JUEVES   ,01,ENERO     ,820000,1180000,-75.70381587,6.22180566
-75.5958699200715,6.25000517615599,826119,1723918,2020/09/21 00:00:00+00,06:20:00,21,2020,Choque,CL 44 CR 77,CL  044   077  000 00000,1112,Malla vial,CON HERIDOS,El Velódromo,Laureles Estadio,Tramo de via,LUNES    ,09,SEPTIEMBRE,831949.19,1183117.33,-75.59586992,6.25000518
-75.5449176570697,6.28235251362955,826120,1714949,2020/05/24 00:00:00+00,02:45:00,24,2020,Atropello,CL 92 CR 33,CL  092   033  000 00000,301,Malla vial aproximada: CL 91-34,CON HERIDOS,La Salle,Manrique,Tramo de via,DOMINGO  ,05,MAYO      ,837588.88,1186695.33,-75.54491766,6.28235251
-75.5570759337525,6.2655359300191,826121,1713786,2020/05/02 00:00:00+00,02:00:00,02,2020,Choque,CR 47 A CL 70,CR  047 A   070  000 00000,409,EPM con Interior,SOLO DAÑOS,409,Aranjuez,Tramo de via,SÁBADO   ,05,MAYO      ,836243.21,1184835.15,-75.55707593,6.26553593
-75.559143791543,6.23971655182528,826122,1730098,2020/11/17 00:00:00+00,08:15:00,17,2020,Choque,CR 36 CL 43,CR  036   043  000 00000,911,Malla vial,SOLO DAÑOS,Gerona,Buenos Aires,Interseccion,MARTES   ,11,NOVIEMBRE ,836014.36,1181979.17,-75.55914379,6.23971655
-75.5581782025981,6.25505107797453,826123,1704513,2020/01/20 00:00:00+00,05:40:00,20,2020,Choque,CR 43 CL 61,CR  043   061  000 00000,803,Malla vial,SOLO DAÑOS,San Miguel,Villa Hermosa,Interseccion,LUNES    ,01,ENERO     ,836121.22,1183675.38,-75.5581782,6.25505108
-75.5513159265475,6.24007395920207,826124,1719536,2020/07/28 00:00:00+00,12:50:00,28,2020,Choque,CR 28 CL 49,CR  028   049  000 00000,905,Malla vial,SOLO DAÑOS,Alejandro Echavarría,Buenos Aires,Tramo de via,MARTES   ,07,JULIO     ,836880.83,1182018.72,-75.55131593,6.24007396
-75.5569661384728,6.2671586929515,826125,1721409,2020/08/24 00:00:00+00,03:00:00,24,2020,Volcamiento,CR 47 CL 72,CR  047   072  000 00000,409,Malla vial,CON HERIDOS,Manrique Central No. 1,Aranjuez,Tramo de via,LUNES    ,08,AGOSTO    ,836255.36,1185014.65,-75.55696614,6.26715869
-75.5809450247224,6.24903670287221,826126,1719016,2020/07/17 00:00:00+00,07:10:00,17,2020,Choque,CR 63 CL 44,CR  063   044  000 00000,1103,Malla vial,SOLO DAÑOS,Naranjal,Laureles Estadio,Tramo de via,VIERNES  ,07,JULIO     ,833601.2,1183010.13,-75.58094503,6.2490367
-75.6264083598996,6.27563124109102,826127,1710055,2020/02/28 00:00:00+00,10:30:00,28,2020,Choque,CL 60 CR 119,CL  060   119  000 00000,6017,Malla vial,SOLO DAÑOS,La Loma Oriental,Corregimiento de San Cristóbal,Tramo de via,VIERNES  ,02,FEBRERO   ,828569.27,1185952.22,-75.62640836,6.27563124
-75.6114990526511,6.23510325123266,826128,1721062,2020/08/18 00:00:00+00,11:00:00,18,2020,Choque,CL 33 C CR 88 A,CL  033 C   088 A  000 00000,1617,Malla vial aproximada: CL 32-88,SOLO DAÑOS,Las Mercedes,Belén,Tramo de via,MARTES   ,08,AGOSTO    ,830219.08,1181469.1,-75.61149905,6.23510325
-75.5523476373238,6.25881994405916,826129,1715890,2020/06/07 00:00:00+00,07:00:00,07,2020,Atropello,CR 40 CL 66 BB,CR  040   066 BB 000 00000,801,Malla vial aproximada: CR 40-66,CON HERIDOS,Villa Hermosa,Villa Hermosa,Tramo de via,DOMINGO  ,06,JUNIO     ,836766.58,1184092.28,-75.55234764,6.25881994
-75.5720842251915,6.28213216444372,826130,1703994,2020/01/18 00:00:00+00,01:00:00,18,2020,Choque,CR 65 CL 90,CR  065   090  000 00000,514,Malla vial aproximada: CR 65-89,CON HERIDOS,Alfonso López,Castilla,Lote o Predio,SÁBADO   ,01,ENERO     ,834582.04,1186670.92,-75.57208423,6.28213216
-75.5652448578486,6.24832473875975,826131,1711950,2020/03/14 00:00:00+00,04:30:00,14,2020,Choque,CR 46 CL 50,CR  046   050  000 00000,1019,Malla vial,SOLO DAÑOS,La Candelaria,La Candelaria,Tramo de via,SÁBADO   ,03,MARZO     ,835339.03,1182931.35,-75.56524486,6.24832474
-75.5468757853343,6.23783269353383,826132,1710496,2020/03/04 00:00:00+00,09:10:00,04,2020,Volcamiento,CL 50 CR 20,CL  050   020  000 00000,905,Malla vial aproximada: CL 49-20,CON HERIDOS,Alejandro Echavarría,Buenos Aires,Tramo de via,MIÉRCOLES,03,MARZO     ,837372.32,1181770.82,-75.54687579,6.23783269
-75.597561527367,6.2502031508492,826133,1734419,2020/12/31 00:00:00+00,02:20:00,31,2020,Choque,CL 44 CR 79,CL  044   079  000 00000,1203,Malla vial,SOLO DAÑOS,Los Pinos,La América,Interseccion,JUEVES   ,12,DICIEMBRE ,831761.95,1183139.24,-75.59756153,6.25020315
-75.5635526928066,6.18988722221415,826134,1713030,2020/04/09 00:00:00+00,06:40:00,09,2020,Choque,CL 9 A Sur CR 29,CL S 009 A   029  000 00000,1411,Malla vial,CON HERIDOS,Los Balsos No.1,El Poblado,Interseccion,JUEVES   ,04,ABRIL     ,835526.35,1176467.36,-75.56355269,6.18988722
-75.5618980705097,6.25123106107651,826135,1713633,2020/04/28 00:00:00+00,09:30:00,28,2020,Volcamiento,CR 45 CL 55,CR  045   055  000 00000,1018,Malla vial,CON HERIDOS,Villa Nueva,La Candelaria,Tramo de via,MARTES   ,04,ABRIL     ,835709.48,1183252.83,-75.56189807,6.25123106
-75.5931164142641,6.27334882162347,826136,1703595,2020/01/14 00:00:00+00,05:00:00,14,2020,Volcamiento,CL 65 CR 80,CL  065   080  000 00000,705,Malla vial,CON HERIDOS,Facultad de Minas U. Nacional,Robledo,Lote o Predio,MARTES   ,01,ENERO     ,832254.11,1185699.44,-75.59311641,6.27334882
-75.5396961656606,6.23768061012065,826137,1711202,2020/03/12 00:00:00+00,09:10:00,12,2020,Caida Ocupante,CR 16 CL 55,CR  016   055  000 00000,813,Malla vial,CON HERIDOS,Villatina,Villa Hermosa,Tramo de via,JUEVES   ,03,MARZO     ,838167.04,1181754.03,-75.53969617,6.23768061
-75.6039187348941,6.23422314368868,826138,1722977,2020/09/09 00:00:00+00,06:00:00,09,2020,Choque,CL 32 CR 81 B,CL  032   081 B  000 00000,1618,Malla vial,SOLO DAÑOS,Nueva Villa de Aburrá,Belén,Interseccion,MIÉRCOLES,09,SEPTIEMBRE,831058.15,1181371.68,-75.60391874,6.23422314
-75.5882647295721,6.20166246205152,826139,1709472,2020/02/26 00:00:00+00,04:40:00,26,2020,Otro,CR 52 CL 8 Sur,CR  052  S 008  000 00000,15,Malla vial P,CON HERIDOS,La Colina,Guayabal,Lote o Predio,MIÉRCOLES,02,FEBRERO   ,832790.76,1177769.92,-75.58826473,6.20166246
-75.5810486872862,6.25617803907618,826140,1719315,2020/07/23 00:00:00+00,07:30:00,23,2020,Choque,CR 65 CL 50,CR  065   050  000 00000,1101,Malla vial,CON HERIDOS,Carlos E. Restrepo,Laureles Estadio,Tramo de via,JUEVES   ,07,JULIO     ,833589.75,1183800.06,-75.58104869,6.25617804
-75.6152535820565,6.2222802634701,826141,1708179,2020/02/17 00:00:00+00,11:00:00,17,2020,Otro,CL 18 CR 91,CL  018   091  000 00000,7001,Malla vial,CON HERIDOS,Altavista Sector Central,Corregimiento de Altavista,Lote o Predio,LUNES    ,02,FEBRERO   ,829803.35,1180050.74,-75.61525358,6.22228026
-75.5600050162363,6.29852798939316,826142,1709330,2020/02/25 00:00:00+00,06:50:00,25,2020,Choque,CR 63 CL 103 GG,CR  063   103 GG 000 00000,507,Malla vial aproximada: CR 63-103G,CON HERIDOS,Héctor Abad Gómez,Castilla,Tramo de via,MARTES   ,02,FEBRERO   ,835918.97,1188484.52,-75.56000502,6.29852799
-75.5710831833812,6.24614468329408,826143,1711972,2020/03/16 00:00:00+00,09:20:00,16,2020,Atropello,CL 45 CR 52,CL  045   052  000 00000,1007,Malla vial,CON HERIDOS,Guayaquil,La Candelaria,Tramo de via,LUNES    ,03,MARZO     ,834692.79,1182690.21,-75.57108318,6.24614468
-75.7038158742467,6.22180566397042,826144,1732104,2020/12/06 00:00:00+00,03:10:00,06,2020,Choque,CR 75 CL 71 A,CR  075   071 A  000 00000,,No Ubicada,SOLO DAÑOS,,,Tramo de via,DOMINGO  ,12,DICIEMBRE ,820000,1180000,-75.70381587,6.22180566
-75.6560687691354,6.18529239011229,826145,1717113,2020/06/20 00:00:00+00,02:30:00,20,2020,Choque,CL 41 Sur CR 79,CL S 041   079  000 00000,8000,Malla vial,SOLO DAÑOS,Cabecera San Antonio de Prado,Corregimiento de San Antonio de Prado,Tramo de via,SÁBADO   ,06,JUNIO     ,825284.64,1175959.98,-75.65606877,6.18529239
-75.6019720311552,6.26065888748229,826146,1717243,2020/06/26 00:00:00+00,01:15:00,26,2020,Choque,CL 48 A CR 83 A,CL  048 A   083 A  000 00000,1304,Malla vial,CON HERIDOS,Los Alcázares,San Javier,Interseccion,VIERNES  ,06,JUNIO     ,831273.84,1184295.82,-75.60197203,6.26065889
-75.5701610911961,6.28601886651685,826147,1720428,2020/08/11 00:00:00+00,11:10:00,11,2020,Otro,CR 64 C CL 89 A,CR  064 C   089 A  000 00000,5120020021,Nomenclatura con Interior,CON HERIDOS,Oleoducto,Castilla,Tramo de via,MARTES   ,08,AGOSTO    ,834794.9,1187100.84,-75.57016109,6.28601887
-75.5713867367643,6.22420146729969,826148,1721612,2020/08/26 00:00:00+00,06:00:00,26,2020,Otro,CR 43 F CL 17,CR  043 F   017  000 00000,1403,Malla vial,CON HERIDOS,Villa Carlota,El Poblado,Tramo de via,MIÉRCOLES,08,AGOSTO    ,834659.16,1180262.99,-75.57138674,6.22420147
-75.5924486522326,6.24745432578603,826149,1730485,2020/11/28 00:00:00+00,11:05:00,28,2020,Atropello,CR 73 CL 41,CR  073   041  000 00000,1107,Malla vial,CON HERIDOS,Bolivariana,Laureles Estadio,Tramo de via,SÁBADO   ,11,NOVIEMBRE ,832327.87,1182835.15,-75.59244865,6.24745433
-75.5865847834461,6.19998136779972,826150,1713439,2020/04/30 00:00:00+00,01:20:00,30,2020,Choque,CR 51 CL 9 C Sur,CR  051  S 009 C  000 00000,1510,Malla vial,SOLO DAÑOS,Guayabal,Guayabal,Tramo de via,JUEVES   ,04,ABRIL     ,832976.72,1177583.96,-75.58658478,6.19998137
-75.5855061160695,6.21686982479476,826151,1703474,2020/01/13 00:00:00+00,01:00:00,13,2020,Choque,CR 65 CL 10,CR  065   010  000 00000,1507,EPM sin Interior,CON HERIDOS,1507,Guayabal,Interseccion,LUNES    ,01,ENERO     ,833096.2,1179452.05,-75.58550612,6.21686983
-75.5486721856494,6.28606149562202,826152,1725760,2020/10/09 00:00:00+00,08:20:00,09,2020,Atropello,CR 39 CL 95,CR  039   095  000 00000,106,Malla vial cruce invertido,CON HERIDOS,Villa Guadalupe,Popular,Tramo de via,VIERNES  ,10,OCTUBRE   ,837173.31,1187105.58,-75.54867219,6.2860615
-75.5492855652259,6.27107584833446,826153,1704799,2020/01/18 00:00:00+00,04:00:00,18,2020,Choque,CR 39 B CL 79,CR  039 B   079  000 00000,304,Malla vial aproximada: CR 39-79,SOLO DAÑOS,Santa Inés,Manrique,Interseccion,SÁBADO   ,01,ENERO     ,837105.47,1185447.96,-75.54928557,6.27107585
-75.5738846183509,6.26132124347743,826154,1723585,2020/09/16 00:00:00+00,07:25:00,16,2020,Choque,CL 58 CR 63,CL  058   063  000 00000,701,Malla vial,SOLO DAÑOS,Universidad Nacional,Robledo,Puente,MIÉRCOLES,09,SEPTIEMBRE,834382.73,1184368.95,-75.57388462,6.26132124
-75.5709460822754,6.24172913797521,826155,1717383,2020/06/26 00:00:00+00,08:30:00,26,2020,Choque,CR 50 CL 41,CR  050   041  000 00000,1013,Malla vial,CON HERIDOS,Barrio Colón,La Candelaria,Tramo de via,VIERNES  ,06,JUNIO     ,834707.96,1182201.79,-75.57094608,6.24172914
-75.607384836394,6.23745746610593,826156,1706590,2020/02/05 00:00:00+00,06:00:00,05,2020,Choque,CL 32 EE CR 83 B,CL  032 EE  083 B  000 00000,16,Malla vial P,CON HERIDOS,Las Mercedes,Belén,Interseccion,MIÉRCOLES,02,FEBRERO   ,830674.51,1181729.47,-75.60738484,6.23745747
-75.5344195235206,6.23406522823021,826157,1712710,2020/03/29 00:00:00+00,05:00:00,29,2020,Choque,CR 8 CL 55,CR  008   055  000 00000,819,Malla vial cruce invertido,SOLO DAÑOS,Villa Liliam,Villa Hermosa,Tramo de via,DOMINGO  ,03,MARZO     ,838751.14,1181354.15,-75.53441952,6.23406523
-75.5632675741827,6.28678733043164,826158,1708950,2020/02/20 00:00:00+00,06:30:00,20,2020,Choque,CR 53 CL 94 A,CR  053   094 A  000 00000,402,Malla vial,SOLO DAÑOS,San Isidro,Aranjuez,Interseccion,JUEVES   ,02,FEBRERO   ,835557.88,1187185.84,-75.56326757,6.28678733
-75.5486398101412,6.29285622233379,826159,1719423,2020/07/26 00:00:00+00,04:00:00,26,2020,Choque,CR 42 B CL 104,CR  042 B   104  000 00000,104,Malla vial,CON HERIDOS,Granizal,Popular,Tramo de via,DOMINGO  ,07,JULIO     ,837176.87,1187857.17,-75.54863981,6.29285622
-75.5577467779809,6.29041124787751,826160,1725186,2020/10/02 00:00:00+00,12:00:00,02,2020,Otro,CL 98 CR 50,CL  098   050  000 00000,211,Malla vial,CON HERIDOS,La Rosa,Santa Cruz,Lote o Predio,VIERNES  ,10,OCTUBRE   ,836168.92,1187586.7,-75.55774678,6.29041125
-75.5488469636032,6.23436320511967,826161,1716273,2020/06/06 00:00:00+00,01:20:00,06,2020,Choque,CL 43 CR 21,CL  043   021  000 00000,909,Malla vial,SOLO DAÑOS,Cataluña,Buenos Aires,Tramo de via,SÁBADO   ,06,JUNIO     ,837154.14,1181387.04,-75.54884696,6.23436321
-75.6116675491936,6.27789250976952,826162,1712611,2020/03/20 00:00:00+00,04:25:00,20,2020,Choque,CL 62 D CR 103 BB,CL  062 D   103 BB 000 00000,6098,Malla vial aproximada: CL 63-102,SOLO DAÑOS,Área de Expansión Pajarito,Corregimiento de San Cristóbal,Tramo de via,VIERNES  ,03,MARZO     ,830200.85,1186202.18,-75.61166755,6.27789251
-75.5623243025486,6.25337220850163,826163,1706811,2020/02/08 00:00:00+00,04:30:00,08,2020,Atropello,CR 46 CL 57,CR  046   057  000 00000,1018,Malla vial,CON HERIDOS,Villa Nueva,La Candelaria,Lote o Predio,SÁBADO   ,02,FEBRERO   ,835662.3,1183489.67,-75.5623243,6.25337221
-75.5595743936198,6.24545589943482,826164,1717288,2020/06/26 00:00:00+00,10:30:00,26,2020,Choque,CL 50 CR 39,CL  050   039  000 00000,1016,Malla vial,CON HERIDOS,Boston,La Candelaria,Interseccion,VIERNES  ,06,JUNIO     ,835966.69,1182614.02,-75.55957439,6.2454559
-75.7038158742467,6.22180566397042,826165,1712147,2020/03/16 00:00:00+00,06:30:00,16,2020,Volcamiento,CL 999 CR 44,CL  999   044  000 00000,0,No Ubicada,CON HERIDOS,Sin Inf,Sin Inf,Tramo de via,LUNES    ,03,MARZO     ,820000,1180000,-75.70381587,6.22180566
-75.5772619071132,6.20300615845352,826166,1721014,2020/08/19 00:00:00+00,11:50:00,19,2020,Choque,CL 4 Sur CR 48 B,CL S 004   048 B  000 00000,1422,Malla vial aproximada: CL S 4-48,CON HERIDOS,La Aguacatala,El Poblado,Interseccion,MIÉRCOLES,08,AGOSTO    ,834008.76,1177918.51,-75.57726191,6.20300616
-75.5576463859913,6.25201835449887,826167,1703263,2020/01/11 00:00:00+00,09:30:00,11,2020,Volcamiento,CR 40 A CL 59,CR  040 A   059  000 00000,1017,Malla vial,SOLO DAÑOS,Los Ángeles,La Candelaria,Tramo de via,SÁBADO   ,01,ENERO     ,836180.09,1183339.92,-75.55764639,6.25201835
-75.5571148204352,6.29953217028107,826168,1723225,2020/09/12 00:00:00+00,04:30:00,12,2020,Choque,CL 107 CR 51 B,CL  107   051 B  000 00000,206,Malla vial,SOLO DAÑOS,Andalucía,Santa Cruz,Interseccion,SÁBADO   ,09,SEPTIEMBRE,836238.85,1188595.6,-75.55711482,6.29953217
-75.6098470489745,6.23161603281196,826169,1723219,2020/09/12 00:00:00+00,08:00:00,12,2020,Choque,CR 87 CL 30 A,CR  087   030 A  000 00000,1615,Malla vial,SOLO DAÑOS,Los Alpes,Belén,Tramo de via,SÁBADO   ,09,SEPTIEMBRE,830401.91,1181083.35,-75.60984705,6.23161603
-75.7038158742467,6.22180566397042,826170,1717311,2020/06/27 00:00:00+00,01:00:00,27,2020,Choque,CL 65 B DESCONOCIDA 78,,,No Ubicada,CON HERIDOS,Sin Inf,Sin Inf,Interseccion,SÁBADO   ,06,JUNIO     ,820000,1180000,-75.70381587,6.22180566
-75.5993334062049,6.24556292592972,826171,1707791,2020/02/15 00:00:00+00,10:40:00,15,2020,Choque,CL 39 B CR 79,CL  039 B   079  000 00000,1111,Malla vial aproximada: CL 38-79,CON HERIDOS,Lorena,Laureles Estadio,Tramo de via,SÁBADO   ,02,FEBRERO   ,831565.79,1182625.98,-75.59933341,6.24556293
-75.5809450247224,6.24903670287221,826172,1712401,2020/03/19 00:00:00+00,08:30:00,19,2020,Otro,CR 63 CL 44,CR  063   044  000 00000,1103,Malla vial,CON HERIDOS,Naranjal,Laureles Estadio,Tramo de via,JUEVES   ,03,MARZO     ,833601.2,1183010.13,-75.58094503,6.2490367
-75.5710106268662,6.23741113700293,826173,1710731,2020/03/05 00:00:00+00,10:50:00,05,2020,Choque,CL 37 CR 52,CL  037   052  000 00000,1011,Malla vial,SOLO DAÑOS,Calle Nueva,La Candelaria,Interseccion,JUEVES   ,03,MARZO     ,834700.81,1181724.16,-75.57101063,6.23741114
-75.580022243637,6.19492010829669,826174,1703943,2020/01/17 00:00:00+00,09:20:00,17,2020,Choque,CR 48 CL 12 Sur,CR  048  S 012  000 00000,1422,EPM sin Interior,SOLO DAÑOS,1422,El Poblado,Glorieta,VIERNES  ,01,ENERO     ,833703.17,1177024.09,-75.58002224,6.19492011
-75.569102829558,6.27558734760192,826175,1705634,2020/01/30 00:00:00+00,07:50:00,30,2020,Otro,CR 62 CL 73,CR  062   073  000 00000,417,Malla vial,CON HERIDOS,Parque Norte,Aranjuez,Interseccion,JUEVES   ,01,ENERO     ,834912.02,1185946.97,-75.56910283,6.27558735
-75.5390812944425,6.23411827315614,826176,1721311,2020/08/23 00:00:00+00,01:30:00,23,2020,Otro,CL 52 A CR 12,CL  052 A   012  000 00000,813,EPM con Interior,CON HERIDOS,Villatina,Villa Hermosa,Lote o Predio,DOMINGO  ,08,AGOSTO    ,838235.12,1181359.99,-75.53908129,6.23411827
-75.5930454961365,6.27343841648132,826177,1706084,2020/01/30 00:00:00+00,06:10:00,30,2020,Choque,CR 80 CL 64,CR  080   064  000 00000,705,Malla vial aproximada: CR 80-65,SOLO DAÑOS,Facultad de Minas U. Nacional,Robledo,Tramo de via,JUEVES   ,01,ENERO     ,832261.96,1185709.35,-75.5930455,6.27343842
-75.5960672586221,6.24589825929243,826178,1715144,2020/05/27 00:00:00+00,04:08:00,27,2020,Volcamiento,TV 39 B CL 74 B,TV  039 B   074 B  000 00000,1108,Malla vial,CON HERIDOS,Laureles,Laureles Estadio,Tramo de via,MIÉRCOLES,05,MAYO      ,831927.32,1182663.05,-75.59606726,6.24589826
-75.6112529441041,6.27793829114143,826179,1732528,2020/12/10 00:00:00+00,08:32:00,10,2020,Choque,CR 64 C CL 99,CR  064 C   099  000 00000,720,Malla vial aproximada: CR 63-99,CON HERIDOS,Santa Margarita,Robledo,Tramo de via,JUEVES   ,12,DICIEMBRE ,830246.74,1186207.24,-75.61125294,6.27793829
-75.5991397309262,6.25003815257557,826180,1731803,2020/12/04 00:00:00+00,11:30:00,04,2020,Choque,CL 44 CR 79 AA,CL  044   079 AA 000 00000,1203,Malla vial,SOLO DAÑOS,Los Pinos,La América,Interseccion,VIERNES  ,12,DICIEMBRE ,831587.26,1183121,-75.59913973,6.25003815
-75.5678840404168,6.24500986081992,826181,1710042,2020/02/28 00:00:00+00,11:30:00,28,2020,Choque,CR 46 CL 45,CR  046   045  000 00000,1013,Malla vial,SOLO DAÑOS,Barrio Colón,La Candelaria,Tramo de via,VIERNES  ,02,FEBRERO   ,835046.9,1182564.68,-75.56788404,6.24500986
-75.5444020951287,6.26690449839106,826182,1730409,2020/11/27 00:00:00+00,11:40:00,27,2020,Atropello,CL 71 B CR 32,CL  071 B   032  000 00000,309,Malla vial,CON HERIDOS,Versalles No. 1,Manrique,Ciclo Ruta,VIERNES  ,11,NOVIEMBRE ,837646.01,1184986.57,-75.5444021,6.2669045
-75.5825603400529,6.24824244585581,826183,1733576,2020/12/23 00:00:00+00,06:30:00,23,2020,Choque,CR 64 CL 43,CR  064   043  000 00000,1104,Malla vial,SOLO DAÑOS,San Joaquín,Laureles Estadio,Interseccion,MIÉRCOLES,12,DICIEMBRE ,833422.4,1182922.28,-75.58256034,6.24824245
-75.5615007583963,6.24807304130047,826184,1733397,2020/12/21 00:00:00+00,03:00:00,21,2020,Choque,CL 52 CR 42,CL  052   042  000 00000,1016,Malla vial,SOLO DAÑOS,Boston,La Candelaria,Tramo de via,LUNES    ,12,DICIEMBRE ,835753.46,1182903.51,-75.56150076,6.24807304
-75.5813238181812,6.22819524106601,826185,1724897,2020/09/30 00:00:00+00,01:00:00,30,2020,Volcamiento,CL 28 CR 57,CL  028   057  000 00000,1503,Malla vial,CON HERIDOS,Trinidad,Guayabal,Tramo de via,MIÉRCOLES,09,SEPTIEMBRE,833559.2,1180704.78,-75.58132382,6.22819524
-75.592112309837,6.2370619600333,826186,1709524,2020/02/27 00:00:00+00,09:55:00,27,2020,Choque,CR 74 B CL 32 EE,CR  074 B   032 EE 000 00000,1602,Malla vial cruce invertido,CON HERIDOS,Rosales,Belén,Tramo de via,JUEVES   ,02,FEBRERO   ,832365.04,1181685.61,-75.59211231,6.23706196
-75.6112379450417,6.27792455094271,826187,1728975,2020/11/08 00:00:00+00,08:25:00,08,2020,Choque,CR 64 C CL 99,CR  064 C   099  000 00000,720,Malla vial aproximada: CR 63-99,SOLO DAÑOS,Santa Margarita,Robledo,Tramo de via,DOMINGO  ,11,NOVIEMBRE ,830248.4,1186205.72,-75.61123795,6.27792455
-75.5978152830629,6.22237204458963,826188,1733485,2020/12/22 00:00:00+00,02:20:00,22,2020,Choque,CL 16 CR 76,CL  016   076  000 00000,,Malla vial,CON HERIDOS,Las Playas,Belén,Interseccion,MARTES   ,12,DICIEMBRE ,831733.67,1180060.74,-75.59781528,6.22237204
-75.7038158742467,6.22180566397042,826189,1716119,2020/06/09 00:00:00+00,01:50:00,09,2020,Choque,CR 63 CL 54,CR  063   054  000 00000,0,No Ubicada,SOLO DAÑOS,Sin Inf,Sin Inf,Tramo de via,MARTES   ,06,JUNIO     ,820000,1180000,-75.70381587,6.22180566
